,WEEK_END_DATE,STORE_NUM,UPC,UNITS,VISITS,HHS,SPEND,PRICE,BASE_PRICE,FEATURE,DISPLAY,TPR_ONLY,Desc,Category,Sub-Category,SUMPRICE,COUNTPRICE,AVGPRICE,RELPRICE
305443,2010-10-20,367.0,1600027564,13.0,13.0,11.0,38.22,2.94,2.94,0.0,0.0,0.0,GM CHEERIOS,COLD CEREAL,ALL FAMILY CEREAL,21.35,7,3.0500000000000003,0.9639344262295081
305445,2010-10-20,367.0,3000006340,3.0,3.0,2.0,12.27,4.09,4.09,0.0,0.0,0.0,QKER LIFE ORIGINAL,COLD CEREAL,ALL FAMILY CEREAL,21.35,7,3.0500000000000003,1.3409836065573768
305450,2010-10-20,367.0,3800031829,30.0,25.0,13.0,89.7,2.99,2.99,0.0,0.0,0.0,KELL BITE SIZE MINI WHEAT,COLD CEREAL,ALL FAMILY CEREAL,21.35,7,3.0500000000000003,0.980327868852459
308920,2010-10-27,367.0,1111085319,14.0,12.0,12.0,23.38,1.67,1.67,0.0,0.0,0.0,PL HONEY NUT TOASTD OATS,COLD CEREAL,ALL FAMILY CEREAL,20.82,7,2.974285714285714,0.5614793467819404
308922,2010-10-27,367.0,1111085350,22.0,18.0,18.0,43.34,1.97,2.38,1.0,0.0,0.0,PL BT SZ FRSTD SHRD WHT,COLD CEREAL,ALL FAMILY CEREAL,20.82,7,2.974285714285714,0.6623439000960615
308926,2010-10-27,367.0,1600027527,33.0,27.0,27.0,83.16,2.52,3.12,0.0,0.0,1.0,GM HONEY NUT CHEERIOS,COLD CEREAL,ALL FAMILY CEREAL,20.82,7,2.974285714285714,0.8472622478386167
308927,2010-10-27,367.0,1600027528,33.0,29.0,11.0,151.47,4.59,4.59,0.0,0.0,0.0,GM CHEERIOS,COLD CEREAL,ALL FAMILY CEREAL,20.82,7,2.974285714285714,1.543227665706052
308928,2010-10-27,367.0,1600027564,22.0,20.0,11.0,70.18,3.19,3.19,0.0,0.0,0.0,GM CHEERIOS,COLD CEREAL,ALL FAMILY CEREAL,20.82,7,2.974285714285714,1.0725264169068203
308930,2010-10-27,367.0,3000006340,3.0,3.0,3.0,12.27,4.09,4.09,0.0,0.0,0.0,QKER LIFE ORIGINAL,COLD CEREAL,ALL FAMILY CEREAL,20.82,7,2.974285714285714,1.3751200768491834
308935,2010-10-27,367.0,3800031829,35.0,28.0,12.0,97.65,2.79,2.79,0.0,0.0,0.0,KELL BITE SIZE MINI WHEAT,COLD CEREAL,ALL FAMILY CEREAL,20.82,7,2.974285714285714,0.9380403458213257
312463,2010-11-03,367.0,1111085319,7.0,7.0,7.0,11.69,1.67,1.67,0.0,0.0,0.0,PL HONEY NUT TOASTD OATS,COLD CEREAL,ALL FAMILY CEREAL,20.500000000000004,7,2.9285714285714293,0.5702439024390242
312465,2010-11-03,367.0,1111085350,13.0,13.0,13.0,25.87,1.99,2.38,0.0,0.0,1.0,PL BT SZ FRSTD SHRD WHT,COLD CEREAL,ALL FAMILY CEREAL,20.500000000000004,7,2.9285714285714293,0.679512195121951
312469,2010-11-03,367.0,1600027527,19.0,18.0,18.0,46.93,2.47,3.12,0.0,0.0,1.0,GM HONEY NUT CHEERIOS,COLD CEREAL,ALL FAMILY CEREAL,20.500000000000004,7,2.9285714285714293,0.8434146341463413
312470,2010-11-03,367.0,1600027528,41.0,36.0,17.0,188.19,4.59,4.59,0.0,0.0,0.0,GM CHEERIOS,COLD CEREAL,ALL FAMILY CEREAL,20.500000000000004,7,2.9285714285714293,1.5673170731707313
312471,2010-11-03,367.0,1600027564,56.0,50.0,44.0,168.0,3.0,3.19,1.0,1.0,0.0,GM CHEERIOS,COLD CEREAL,ALL FAMILY CEREAL,20.500000000000004,7,2.9285714285714293,1.0243902439024388
312473,2010-11-03,367.0,3000006340,5.0,4.0,2.0,20.45,4.09,4.09,0.0,0.0,0.0,QKER LIFE ORIGINAL,COLD CEREAL,ALL FAMILY CEREAL,20.500000000000004,7,2.9285714285714293,1.3965853658536582
312478,2010-11-03,367.0,3800031829,26.0,20.0,13.0,69.94,2.69,2.69,0.0,0.0,0.0,KELL BITE SIZE MINI WHEAT,COLD CEREAL,ALL FAMILY CEREAL,20.500000000000004,7,2.9285714285714293,0.9185365853658535
315977,2010-11-10,367.0,1111085319,30.0,23.0,23.0,50.1,1.67,1.67,0.0,0.0,0.0,PL HONEY NUT TOASTD OATS,COLD CEREAL,ALL FAMILY CEREAL,19.479999999999997,7,2.7828571428571425,0.6001026694045175
315979,2010-11-10,367.0,1111085350,19.0,16.0,14.0,37.43,1.97,2.38,0.0,0.0,1.0,PL BT SZ FRSTD SHRD WHT,COLD CEREAL,ALL FAMILY CEREAL,19.479999999999997,7,2.7828571428571425,0.707905544147844
315983,2010-11-10,367.0,1600027527,26.0,25.0,25.0,81.12,3.12,3.12,0.0,0.0,0.0,GM HONEY NUT CHEERIOS,COLD CEREAL,ALL FAMILY CEREAL,19.479999999999997,7,2.7828571428571425,1.1211498973305958
315984,2010-11-10,367.0,1600027528,25.0,21.0,12.0,114.75,4.59,4.59,0.0,0.0,0.0,GM CHEERIOS,COLD CEREAL,ALL FAMILY CEREAL,19.479999999999997,7,2.7828571428571425,1.6493839835728954
315985,2010-11-10,367.0,1600027564,23.0,22.0,18.0,73.37,3.19,3.19,0.0,0.0,0.0,GM CHEERIOS,COLD CEREAL,ALL FAMILY CEREAL,19.479999999999997,7,2.7828571428571425,1.1463039014373717
315988,2010-11-10,367.0,3000006340,28.0,17.0,15.0,62.16,2.22,4.09,1.0,0.0,0.0,QKER LIFE ORIGINAL,COLD CEREAL,ALL FAMILY CEREAL,19.479999999999997,7,2.7828571428571425,0.7977412731006162
315994,2010-11-10,367.0,3800031829,31.0,24.0,14.0,84.32,2.72,2.72,0.0,0.0,0.0,KELL BITE SIZE MINI WHEAT,COLD CEREAL,ALL FAMILY CEREAL,19.479999999999997,7,2.7828571428571425,0.9774127310061603
319487,2010-11-17,367.0,1111085319,7.0,5.0,5.0,11.62,1.66,1.66,0.0,0.0,0.0,PL HONEY NUT TOASTD OATS,COLD CEREAL,ALL FAMILY CEREAL,15.879999999999999,6,2.6466666666666665,0.6272040302267002
319489,2010-11-17,367.0,1111085350,11.0,10.0,10.0,20.02,1.82,2.38,0.0,0.0,1.0,PL BT SZ FRSTD SHRD WHT,COLD CEREAL,ALL FAMILY CEREAL,15.879999999999999,6,2.6466666666666665,0.6876574307304787
319493,2010-11-17,367.0,1600027527,4.0,4.0,4.0,12.0,3.0,3.0,0.0,0.0,0.0,GM HONEY NUT CHEERIOS,COLD CEREAL,ALL FAMILY CEREAL,15.879999999999999,6,2.6466666666666665,1.1335012594458438
319494,2010-11-17,367.0,1600027528,4.0,4.0,3.0,18.36,4.59,4.59,0.0,0.0,0.0,GM CHEERIOS,COLD CEREAL,ALL FAMILY CEREAL,15.879999999999999,6,2.6466666666666665,1.734256926952141
319496,2010-11-17,367.0,3000006340,10.0,7.0,7.0,21.9,2.19,4.09,0.0,0.0,1.0,QKER LIFE ORIGINAL,COLD CEREAL,ALL FAMILY CEREAL,15.879999999999999,6,2.6466666666666665,0.827455919395466
319502,2010-11-17,367.0,3800031829,12.0,12.0,10.0,31.44,2.62,2.62,0.0,0.0,0.0,KELL BITE SIZE MINI WHEAT,COLD CEREAL,ALL FAMILY CEREAL,15.879999999999999,6,2.6466666666666665,0.9899244332493704
322982,2010-11-24,367.0,1111085319,14.0,11.0,11.0,23.52,1.68,1.68,0.0,0.0,0.0,PL HONEY NUT TOASTD OATS,COLD CEREAL,ALL FAMILY CEREAL,20.610000000000003,7,2.944285714285715,0.5705967976710333
322984,2010-11-24,367.0,1111085350,10.0,8.0,8.0,19.8,1.98,1.98,0.0,0.0,0.0,PL BT SZ FRSTD SHRD WHT,COLD CEREAL,ALL FAMILY CEREAL,20.610000000000003,7,2.944285714285715,0.6724890829694322
322988,2010-11-24,367.0,1600027527,9.0,9.0,9.0,28.08,3.12,3.12,0.0,0.0,0.0,GM HONEY NUT CHEERIOS,COLD CEREAL,ALL FAMILY CEREAL,20.610000000000003,7,2.944285714285715,1.0596797671033478
322989,2010-11-24,367.0,1600027528,25.0,19.0,5.0,114.75,4.59,4.59,0.0,0.0,0.0,GM CHEERIOS,COLD CEREAL,ALL FAMILY CEREAL,20.610000000000003,7,2.944285714285715,1.558951965065502
322990,2010-11-24,367.0,1600027564,45.0,32.0,27.0,108.9,2.42,3.19,1.0,0.0,0.0,GM CHEERIOS,COLD CEREAL,ALL FAMILY CEREAL,20.610000000000003,7,2.944285714285715,0.8219311014070838
322992,2010-11-24,367.0,3000006340,3.0,3.0,2.0,12.27,4.09,4.09,0.0,0.0,0.0,QKER LIFE ORIGINAL,COLD CEREAL,ALL FAMILY CEREAL,20.610000000000003,7,2.944285714285715,1.3891314895681706
322997,2010-11-24,367.0,3800031829,16.0,13.0,10.0,43.68,2.73,2.73,0.0,0.0,0.0,KELL BITE SIZE MINI WHEAT,COLD CEREAL,ALL FAMILY CEREAL,20.610000000000003,7,2.944285714285715,0.9272197962154293
326502,2010-12-01,367.0,1111085319,9.0,7.0,7.0,15.03,1.67,1.67,0.0,0.0,0.0,PL HONEY NUT TOASTD OATS,COLD CEREAL,ALL FAMILY CEREAL,21.409999999999997,7,3.0585714285714283,0.5460065390004671
326504,2010-12-01,367.0,1111085350,12.0,10.0,10.0,22.92,1.91,1.91,0.0,0.0,0.0,PL BT SZ FRSTD SHRD WHT,COLD CEREAL,ALL FAMILY CEREAL,21.409999999999997,7,3.0585714285714283,0.6244745446053247
326508,2010-12-01,367.0,1600027527,11.0,11.0,11.0,34.32,3.12,3.12,0.0,0.0,0.0,GM HONEY NUT CHEERIOS,COLD CEREAL,ALL FAMILY CEREAL,21.409999999999997,7,3.0585714285714283,1.0200840728631482
326509,2010-12-01,367.0,1600027528,28.0,22.0,5.0,128.52,4.59,4.59,0.0,0.0,0.0,GM CHEERIOS,COLD CEREAL,ALL FAMILY CEREAL,21.409999999999997,7,3.0585714285714283,1.5007006071929005
326510,2010-12-01,367.0,1600027564,21.0,19.0,14.0,54.6,2.6,3.19,1.0,1.0,0.0,GM CHEERIOS,COLD CEREAL,ALL FAMILY CEREAL,21.409999999999997,7,3.0585714285714283,0.8500700607192901
326511,2010-12-01,367.0,3000006340,1.0,1.0,1.0,4.09,4.09,4.09,0.0,0.0,0.0,QKER LIFE ORIGINAL,COLD CEREAL,ALL FAMILY CEREAL,21.409999999999997,7,3.0585714285714283,1.337225595516114
326515,2010-12-01,367.0,3800031829,13.0,11.0,4.0,44.59,3.43,3.43,0.0,0.0,0.0,KELL BITE SIZE MINI WHEAT,COLD CEREAL,ALL FAMILY CEREAL,21.409999999999997,7,3.0585714285714283,1.121438580102756
329948,2010-12-08,367.0,1111085319,20.0,19.0,19.0,32.4,1.62,1.62,0.0,0.0,0.0,PL HONEY NUT TOASTD OATS,COLD CEREAL,ALL FAMILY CEREAL,20.28,7,2.8971428571428572,0.5591715976331361
329950,2010-12-08,367.0,1111085350,15.0,12.0,12.0,30.0,2.0,2.0,0.0,0.0,0.0,PL BT SZ FRSTD SHRD WHT,COLD CEREAL,ALL FAMILY CEREAL,20.28,7,2.8971428571428572,0.6903353057199211
329954,2010-12-08,367.0,1600027527,107.0,89.0,86.0,242.89,2.27,3.12,1.0,1.0,0.0,GM HONEY NUT CHEERIOS,COLD CEREAL,ALL FAMILY CEREAL,20.28,7,2.8971428571428572,0.7835305719921104
329955,2010-12-08,367.0,1600027528,29.0,25.0,12.0,133.11,4.59,4.59,0.0,0.0,0.0,GM CHEERIOS,COLD CEREAL,ALL FAMILY CEREAL,20.28,7,2.8971428571428572,1.5843195266272188
329956,2010-12-08,367.0,1600027564,14.0,14.0,11.0,31.92,2.28,3.19,0.0,0.0,1.0,GM CHEERIOS,COLD CEREAL,ALL FAMILY CEREAL,20.28,7,2.8971428571428572,0.78698224852071
329958,2010-12-08,367.0,3000006340,3.0,3.0,2.0,12.27,4.09,4.09,0.0,0.0,0.0,QKER LIFE ORIGINAL,COLD CEREAL,ALL FAMILY CEREAL,20.28,7,2.8971428571428572,1.4117357001972386
329963,2010-12-08,367.0,3800031829,21.0,15.0,9.0,72.03,3.43,3.43,0.0,0.0,0.0,KELL BITE SIZE MINI WHEAT,COLD CEREAL,ALL FAMILY CEREAL,20.28,7,2.8971428571428572,1.1839250493096647
333495,2010-12-15,367.0,1111085319,22.0,19.0,19.0,36.74,1.67,1.67,0.0,0.0,0.0,PL HONEY NUT TOASTD OATS,COLD CEREAL,ALL FAMILY CEREAL,20.94,7,2.9914285714285715,0.5582617000955109
333497,2010-12-15,367.0,1111085350,18.0,15.0,15.0,35.82,1.99,1.99,0.0,0.0,0.0,PL BT SZ FRSTD SHRD WHT,COLD CEREAL,ALL FAMILY CEREAL,20.94,7,2.9914285714285715,0.6652340019102196
333501,2010-12-15,367.0,1600027527,108.0,86.0,86.0,248.4,2.3,3.12,1.0,1.0,0.0,GM HONEY NUT CHEERIOS,COLD CEREAL,ALL FAMILY CEREAL,20.94,7,2.9914285714285715,0.7688634192932187
333502,2010-12-15,367.0,1600027528,23.0,20.0,18.0,105.57,4.59,4.59,0.0,0.0,0.0,GM CHEERIOS,COLD CEREAL,ALL FAMILY CEREAL,20.94,7,2.9914285714285715,1.5343839541547277
333503,2010-12-15,367.0,1600027564,19.0,19.0,15.0,54.53,2.87,3.19,0.0,0.0,1.0,GM CHEERIOS,COLD CEREAL,ALL FAMILY CEREAL,20.94,7,2.9914285714285715,0.9594078319006686
333505,2010-12-15,367.0,3000006340,5.0,5.0,4.0,20.45,4.09,4.09,0.0,0.0,0.0,QKER LIFE ORIGINAL,COLD CEREAL,ALL FAMILY CEREAL,20.94,7,2.9914285714285715,1.3672397325692454
333509,2010-12-15,367.0,3800031829,19.0,15.0,9.0,65.17,3.43,3.43,0.0,0.0,0.0,KELL BITE SIZE MINI WHEAT,COLD CEREAL,ALL FAMILY CEREAL,20.94,7,2.9914285714285715,1.146609360076409
337022,2010-12-22,367.0,1111085319,14.0,13.0,12.0,23.1,1.65,1.65,0.0,0.0,0.0,PL HONEY NUT TOASTD OATS,COLD CEREAL,ALL FAMILY CEREAL,19.09,7,2.7271428571428573,0.6050288108957569
337024,2010-12-22,367.0,1111085350,9.0,8.0,8.0,17.91,1.99,1.99,0.0,0.0,0.0,PL BT SZ FRSTD SHRD WHT,COLD CEREAL,ALL FAMILY CEREAL,19.09,7,2.7271428571428573,0.7297014143530643
337028,2010-12-22,367.0,1600027527,67.0,61.0,58.0,126.63,1.89,3.12,1.0,1.0,0.0,GM HONEY NUT CHEERIOS,COLD CEREAL,ALL FAMILY CEREAL,19.09,7,2.7271428571428573,0.6930330015715033
337029,2010-12-22,367.0,1600027528,24.0,19.0,5.0,110.16,4.59,4.59,0.0,0.0,0.0,GM CHEERIOS,COLD CEREAL,ALL FAMILY CEREAL,19.09,7,2.7271428571428573,1.683080146673651
337030,2010-12-22,367.0,1600027564,11.0,11.0,7.0,35.09,3.19,3.19,0.0,0.0,0.0,GM CHEERIOS,COLD CEREAL,ALL FAMILY CEREAL,19.09,7,2.7271428571428573,1.1697223677317967
337031,2010-12-22,367.0,3000006340,6.0,5.0,5.0,14.1,2.35,4.09,0.0,0.0,1.0,QKER LIFE ORIGINAL,COLD CEREAL,ALL FAMILY CEREAL,19.09,7,2.7271428571428573,0.8617077003666841
337035,2010-12-22,367.0,3800031829,10.0,10.0,7.0,34.3,3.43,3.43,0.0,0.0,0.0,KELL BITE SIZE MINI WHEAT,COLD CEREAL,ALL FAMILY CEREAL,19.09,7,2.7271428571428573,1.2577265584075432
340431,2010-12-29,367.0,1111085319,8.0,6.0,6.0,13.36,1.67,1.67,0.0,0.0,0.0,PL HONEY NUT TOASTD OATS,COLD CEREAL,ALL FAMILY CEREAL,18.939999999999998,7,2.7057142857142855,0.6172122492080253
340433,2010-12-29,367.0,1111085350,7.0,7.0,7.0,13.93,1.99,1.99,0.0,0.0,0.0,PL BT SZ FRSTD SHRD WHT,COLD CEREAL,ALL FAMILY CEREAL,18.939999999999998,7,2.7057142857142855,0.7354804646251321
340437,2010-12-29,367.0,1600027527,33.0,26.0,26.0,62.04,1.88,3.12,1.0,0.0,0.0,GM HONEY NUT CHEERIOS,COLD CEREAL,ALL FAMILY CEREAL,18.939999999999998,7,2.7057142857142855,0.6948257655755016
340438,2010-12-29,367.0,1600027528,24.0,22.0,11.0,110.16,4.59,4.59,0.0,0.0,0.0,GM CHEERIOS,COLD CEREAL,ALL FAMILY CEREAL,18.939999999999998,7,2.7057142857142855,1.6964097148891235
340439,2010-12-29,367.0,1600027564,11.0,11.0,8.0,32.12,2.92,2.92,0.0,0.0,0.0,GM CHEERIOS,COLD CEREAL,ALL FAMILY CEREAL,18.939999999999998,7,2.7057142857142855,1.0791974656810983
340441,2010-12-29,367.0,3000006340,9.0,7.0,6.0,22.14,2.46,4.09,0.0,0.0,1.0,QKER LIFE ORIGINAL,COLD CEREAL,ALL FAMILY CEREAL,18.939999999999998,7,2.7057142857142855,0.9091869060190074
340445,2010-12-29,367.0,3800031829,18.0,13.0,5.0,61.74,3.43,3.43,0.0,0.0,0.0,KELL BITE SIZE MINI WHEAT,COLD CEREAL,ALL FAMILY CEREAL,18.939999999999998,7,2.7057142857142855,1.267687434002112
343693,2011-01-05,367.0,1111085319,25.0,23.0,22.0,41.75,1.67,1.67,0.0,0.0,0.0,PL HONEY NUT TOASTD OATS,COLD CEREAL,ALL FAMILY CEREAL,22.07,7,3.152857142857143,0.5296782963298595
343695,2011-01-05,367.0,1111085350,17.0,15.0,15.0,33.66,1.98,1.98,0.0,0.0,0.0,PL BT SZ FRSTD SHRD WHT,COLD CEREAL,ALL FAMILY CEREAL,22.07,7,3.152857142857143,0.628001812415043
343699,2011-01-05,367.0,1600027527,19.0,17.0,17.0,59.28,3.12,3.12,0.0,0.0,0.0,GM HONEY NUT CHEERIOS,COLD CEREAL,ALL FAMILY CEREAL,22.07,7,3.152857142857143,0.9895786135024921
343700,2011-01-05,367.0,1600027528,19.0,17.0,7.0,87.21,4.59,4.59,0.0,0.0,0.0,GM CHEERIOS,COLD CEREAL,ALL FAMILY CEREAL,22.07,7,3.152857142857143,1.4558223833257815
343701,2011-01-05,367.0,1600027564,28.0,27.0,16.0,89.32,3.19,3.19,0.0,0.0,0.0,GM CHEERIOS,COLD CEREAL,ALL FAMILY CEREAL,22.07,7,3.152857142857143,1.0117806977797914
343703,2011-01-05,367.0,3000006340,7.0,7.0,3.0,28.63,4.09,4.09,0.0,0.0,0.0,QKER LIFE ORIGINAL,COLD CEREAL,ALL FAMILY CEREAL,22.07,7,3.152857142857143,1.2972360670593566
343709,2011-01-05,367.0,3800031829,17.0,15.0,8.0,58.31,3.43,3.43,0.0,0.0,0.0,KELL BITE SIZE MINI WHEAT,COLD CEREAL,ALL FAMILY CEREAL,22.07,7,3.152857142857143,1.0879021295876756
347154,2011-01-12,367.0,1111085319,30.0,25.0,25.0,49.8,1.66,1.66,0.0,0.0,0.0,PL HONEY NUT TOASTD OATS,COLD CEREAL,ALL FAMILY CEREAL,21.979999999999997,7,3.1399999999999997,0.5286624203821656
347156,2011-01-12,367.0,1111085350,12.0,11.0,11.0,23.64,1.97,1.97,0.0,0.0,0.0,PL BT SZ FRSTD SHRD WHT,COLD CEREAL,ALL FAMILY CEREAL,21.979999999999997,7,3.1399999999999997,0.6273885350318472
347160,2011-01-12,367.0,1600027527,42.0,41.0,41.0,128.1,3.05,3.05,0.0,0.0,0.0,GM HONEY NUT CHEERIOS,COLD CEREAL,ALL FAMILY CEREAL,21.979999999999997,7,3.1399999999999997,0.9713375796178344
347161,2011-01-12,367.0,1600027528,27.0,20.0,12.0,123.93,4.59,4.59,0.0,0.0,0.0,GM CHEERIOS,COLD CEREAL,ALL FAMILY CEREAL,21.979999999999997,7,3.1399999999999997,1.4617834394904459
347162,2011-01-12,367.0,1600027564,22.0,21.0,19.0,70.18,3.19,3.19,0.0,0.0,0.0,GM CHEERIOS,COLD CEREAL,ALL FAMILY CEREAL,21.979999999999997,7,3.1399999999999997,1.015923566878981
347165,2011-01-12,367.0,3000006340,1.0,1.0,1.0,4.09,4.09,4.09,0.0,0.0,0.0,QKER LIFE ORIGINAL,COLD CEREAL,ALL FAMILY CEREAL,21.979999999999997,7,3.1399999999999997,1.302547770700637
347170,2011-01-12,367.0,3800031829,15.0,13.0,8.0,51.45,3.43,3.43,0.0,0.0,0.0,KELL BITE SIZE MINI WHEAT,COLD CEREAL,ALL FAMILY CEREAL,21.979999999999997,7,3.1399999999999997,1.0923566878980893
350741,2011-01-19,367.0,1111085319,23.0,18.0,18.0,37.95,1.65,1.65,0.0,0.0,0.0,PL HONEY NUT TOASTD OATS,COLD CEREAL,ALL FAMILY CEREAL,21.689999999999998,7,3.0985714285714283,0.5325034578146611
350743,2011-01-19,367.0,1111085350,18.0,16.0,16.0,35.82,1.99,1.99,0.0,0.0,0.0,PL BT SZ FRSTD SHRD WHT,COLD CEREAL,ALL FAMILY CEREAL,21.689999999999998,7,3.0985714285714283,0.6422314430613186
350747,2011-01-19,367.0,1600027527,24.0,24.0,24.0,74.88,3.12,3.12,0.0,0.0,0.0,GM HONEY NUT CHEERIOS,COLD CEREAL,ALL FAMILY CEREAL,21.689999999999998,7,3.0985714285714283,1.0069156293222685
350748,2011-01-19,367.0,1600027528,20.0,17.0,9.0,91.8,4.59,4.59,0.0,0.0,0.0,GM CHEERIOS,COLD CEREAL,ALL FAMILY CEREAL,21.689999999999998,7,3.0985714285714283,1.4813278008298756
350749,2011-01-19,367.0,1600027564,52.0,44.0,39.0,129.48,2.49,3.19,1.0,1.0,0.0,GM CHEERIOS,COLD CEREAL,ALL FAMILY CEREAL,21.689999999999998,7,3.0985714285714283,0.8035961272475797
350753,2011-01-19,367.0,3000006340,3.0,3.0,2.0,13.26,4.42,4.42,0.0,0.0,0.0,QKER LIFE ORIGINAL,COLD CEREAL,ALL FAMILY CEREAL,21.689999999999998,7,3.0985714285714283,1.4264638082065468
350758,2011-01-19,367.0,3800031829,17.0,12.0,8.0,58.31,3.43,3.43,0.0,0.0,0.0,KELL BITE SIZE MINI WHEAT,COLD CEREAL,ALL FAMILY CEREAL,21.689999999999998,7,3.0985714285714283,1.1069617335177502
354320,2011-01-26,367.0,1111085319,24.0,21.0,21.0,39.84,1.66,1.66,0.0,0.0,0.0,PL HONEY NUT TOASTD OATS,COLD CEREAL,ALL FAMILY CEREAL,21.740000000000002,7,3.105714285714286,0.5344986200551978
354322,2011-01-26,367.0,1111085350,14.0,14.0,14.0,27.72,1.98,1.98,0.0,0.0,0.0,PL BT SZ FRSTD SHRD WHT,COLD CEREAL,ALL FAMILY CEREAL,21.740000000000002,7,3.105714285714286,0.6375344986200552
354323,2011-01-26,367.0,1600027527,19.0,19.0,19.0,59.28,3.12,3.12,0.0,0.0,0.0,GM HONEY NUT CHEERIOS,COLD CEREAL,ALL FAMILY CEREAL,21.740000000000002,7,3.105714285714286,1.0045998160073597
354324,2011-01-26,367.0,1600027528,29.0,27.0,13.0,133.11,4.59,4.59,0.0,0.0,0.0,GM CHEERIOS,COLD CEREAL,ALL FAMILY CEREAL,21.740000000000002,7,3.105714285714286,1.4779208831646733
354325,2011-01-26,367.0,1600027564,28.0,27.0,26.0,71.12,2.54,3.19,1.0,1.0,0.0,GM CHEERIOS,COLD CEREAL,ALL FAMILY CEREAL,21.740000000000002,7,3.105714285714286,0.8178472861085556
354328,2011-01-26,367.0,3000006340,2.0,2.0,2.0,8.84,4.42,4.42,0.0,0.0,0.0,QKER LIFE ORIGINAL,COLD CEREAL,ALL FAMILY CEREAL,21.740000000000002,7,3.105714285714286,1.4231830726770929
354332,2011-01-26,367.0,3800031829,13.0,10.0,6.0,44.59,3.43,3.43,0.0,0.0,0.0,KELL BITE SIZE MINI WHEAT,COLD CEREAL,ALL FAMILY CEREAL,21.740000000000002,7,3.105714285714286,1.1044158233670653
357825,2011-02-02,367.0,1111085319,19.0,17.0,17.0,31.73,1.67,1.67,0.0,0.0,0.0,PL HONEY NUT TOASTD OATS,COLD CEREAL,ALL FAMILY CEREAL,22.4,7,3.1999999999999997,0.521875
357827,2011-02-02,367.0,1111085350,17.0,16.0,16.0,33.66,1.98,1.98,0.0,0.0,0.0,PL BT SZ FRSTD SHRD WHT,COLD CEREAL,ALL FAMILY CEREAL,22.4,7,3.1999999999999997,0.61875
357830,2011-02-02,367.0,1600027527,19.0,19.0,17.0,59.28,3.12,3.12,0.0,0.0,0.0,GM HONEY NUT CHEERIOS,COLD CEREAL,ALL FAMILY CEREAL,22.4,7,3.1999999999999997,0.9750000000000001
357831,2011-02-02,367.0,1600027528,38.0,29.0,7.0,174.42,4.59,4.59,0.0,0.0,0.0,GM CHEERIOS,COLD CEREAL,ALL FAMILY CEREAL,22.4,7,3.1999999999999997,1.4343750000000002
357832,2011-02-02,367.0,1600027564,17.0,16.0,7.0,54.23,3.19,3.19,0.0,0.0,0.0,GM CHEERIOS,COLD CEREAL,ALL FAMILY CEREAL,22.4,7,3.1999999999999997,0.9968750000000001
357836,2011-02-02,367.0,3000006340,3.0,3.0,2.0,13.26,4.42,4.42,0.0,0.0,0.0,QKER LIFE ORIGINAL,COLD CEREAL,ALL FAMILY CEREAL,22.4,7,3.1999999999999997,1.38125
357842,2011-02-02,367.0,3800031829,16.0,14.0,8.0,54.88,3.43,3.43,0.0,0.0,0.0,KELL BITE SIZE MINI WHEAT,COLD CEREAL,ALL FAMILY CEREAL,22.4,7,3.1999999999999997,1.0718750000000001
361328,2011-02-09,367.0,1111085319,32.0,30.0,30.0,60.16,1.88,1.88,0.0,0.0,0.0,PL HONEY NUT TOASTD OATS,COLD CEREAL,ALL FAMILY CEREAL,21.78,7,3.1114285714285717,0.6042240587695132
361330,2011-02-09,367.0,1111085350,15.0,14.0,14.0,37.05,2.47,2.47,0.0,0.0,0.0,PL BT SZ FRSTD SHRD WHT,COLD CEREAL,ALL FAMILY CEREAL,21.78,7,3.1114285714285717,0.7938475665748393
361334,2011-02-09,367.0,1600027527,27.0,26.0,26.0,81.0,3.0,3.0,0.0,0.0,0.0,GM HONEY NUT CHEERIOS,COLD CEREAL,ALL FAMILY CEREAL,21.78,7,3.1114285714285717,0.9641873278236914
361335,2011-02-09,367.0,1600027528,21.0,21.0,15.0,96.39,4.59,4.59,0.0,0.0,0.0,GM CHEERIOS,COLD CEREAL,ALL FAMILY CEREAL,21.78,7,3.1114285714285717,1.4752066115702478
361336,2011-02-09,367.0,1600027564,26.0,24.0,17.0,76.7,2.95,2.95,0.0,0.0,0.0,GM CHEERIOS,COLD CEREAL,ALL FAMILY CEREAL,21.78,7,3.1114285714285717,0.9481175390266299
361341,2011-02-09,367.0,3000006340,4.0,4.0,2.0,14.36,3.59,4.42,0.0,0.0,1.0,QKER LIFE ORIGINAL,COLD CEREAL,ALL FAMILY CEREAL,21.78,7,3.1114285714285717,1.1538108356290173
361347,2011-02-09,367.0,3800031829,22.0,19.0,12.0,72.6,3.3,3.3,0.0,0.0,0.0,KELL BITE SIZE MINI WHEAT,COLD CEREAL,ALL FAMILY CEREAL,21.78,7,3.1114285714285717,1.0606060606060606
364888,2011-02-16,367.0,1111085319,34.0,26.0,26.0,63.92,1.88,1.88,0.0,0.0,0.0,PL HONEY NUT TOASTD OATS,COLD CEREAL,ALL FAMILY CEREAL,19.08,7,2.7257142857142855,0.689727463312369
364890,2011-02-16,367.0,1111085350,15.0,12.0,12.0,36.6,2.44,2.44,0.0,0.0,0.0,PL BT SZ FRSTD SHRD WHT,COLD CEREAL,ALL FAMILY CEREAL,19.08,7,2.7257142857142855,0.8951781970649896
