area_code,area,item_code,item,element_code,element,unit,Y2000,Y2001,Y2002,Y2003,Y2004,Y2005,Y2006,Y2007,Y2008,Y2009,Y2010,Y2011,Y2012,Y2013,Y2014
23,Belize,490,Oranges,5312,Area harvested,ha,20000,18000,12844,12844,12844,16000,17000,15929,15929,15298,12399,15923,15789,16260,16260
23,Belize,490,Oranges,5419,Yield,hg/ha,106715,130054,131308,128877,166169,159845,160000,138675,150343,147294,133018,116987,155335,101724,104417
23,Belize,490,Oranges,5510,Production,tonnes,213429,234098,168652,165530,213427,255752,272000,220896,239481,225331,164926,186279,245258,165404,169781
19,Bolivia (Plurinational State of),490,Oranges,5312,Area harvested,ha,14300,14310,14319,10370,10520,10709,10861,11026,11110,23974,23837,23998,25536,24125,24955
19,Bolivia (Plurinational State of),490,Oranges,5419,Yield,hg/ha,76923,76946,73044,81558,81861,81868,82633,83107,84024,68990,70115,69659,65832,68544,67369
19,Bolivia (Plurinational State of),490,Oranges,5510,Production,tonnes,110000,110110,104591,84576,86118,87672,89748,91634,93351,165397,167134,167166,168109,165363,168117
21,Brazil,490,Oranges,5312,Area harvested,ha,856422,824665,828846,836041,823220,805665,805903,821244,836602,787250,792753,817292,729583,702200,680324
21,Brazil,490,Oranges,5419,Yield,hg/ha,249062,205941,223571,202354,222464,221599,223753,227520,221588,223797,233404,242399,246888,249922,248829
21,Brazil,490,Oranges,5510,Production,tonnes,21330258,16983248,18530600,16917600,18313716,17853444,18032312,18684984,18538084,17618450,18503139,19811064,18012560,17549536,16928457
40,Chile,490,Oranges,5312,Area harvested,ha,7571,7820,7550,7666,7800,8200,8200,8200,8900,7500,7435,7839,7837,7836,7452
40,Chile,490,Oranges,5419,Yield,hg/ha,128120,129156,158940,163058,179487,170732,180488,182927,179775,180000,177978,180037,184136,186486,188933
40,Chile,490,Oranges,5510,Production,tonnes,97000,101000,120000,125000,140000,140000,148000,150000,160000,135000,132327,141131,144307,146131,140793
44,Colombia,490,Oranges,5312,Area harvested,ha,30552,29629,25571,5914,6937,7183,29527,32461,22000,13806,14659,16333,14552,15656,15630
44,Colombia,490,Oranges,5419,Yield,hg/ha,115507,80200,116523,116948,127348,133898,137203,108741,120000,140695,155624,159623,160000,156658,149292
44,Colombia,490,Oranges,5510,Production,tonnes,352897,237624,297962,69163,88341,96179,405120,352983,264000,194243,228129,260715,232828,245267,233342
48,Costa Rica,490,Oranges,5312,Area harvested,ha,25300,26000,26000,27000,25000,24000,23000,25000,25000,25000,25000,22000,21000,21000,21923
48,Costa Rica,490,Oranges,5419,Yield,hg/ha,160079,167909,141154,135926,178867,159460,195130,169600,111200,200000,100800,131547,133333,133333,100351
48,Costa Rica,490,Oranges,5510,Production,tonnes,405000,436564,367000,367000,447168,382704,448800,424000,278000,500000,252000,289404,280000,280000,220000
49,Cuba,490,Oranges,5312,Area harvested,ha,41400,40518,43418,43097,34879,30711,36032,32595,30628,31907,26046,18988,13500,11222,10009
49,Cuba,490,Oranges,5419,Yield,hg/ha,113644,150099,68315,114207,141919,126817,49500,92898,65430,81800,68442,64725,69509,75842,36071
49,Cuba,490,Oranges,5510,Production,tonnes,470487,608172,296612,492200,495000,389469,178357,302800,200400,261000,178263,122900,93837,85110,36103
55,Dominica,490,Oranges,5312,Area harvested,ha,1200,1100,1062,1053,1024,1004,987,970,948,922,900,836,750,737,808
55,Dominica,490,Oranges,5419,Yield,hg/ha,60000,63636,65069,66782,69113,71019,72954,74842,76704,78524,81111,81732,83333,84573,86397
55,Dominica,490,Oranges,5510,Production,tonnes,7200,7000,6913,7033,7076,7129,7200,7256,7270,7240,7300,6837,6250,6231,6980
56,Dominican Republic,490,Oranges,5312,Area harvested,ha,9400,4876,6522,8752,6756,7221,7080,6024,6787,8082,8280,8491,9742,8578,9260
56,Dominican Republic,490,Oranges,5419,Yield,hg/ha,139821,136788,131987,179468,201727,143580,165112,201914,159537,159371,166713,164125,175445,184057,180785
56,Dominican Republic,490,Oranges,5510,Production,tonnes,131432,66698,86082,157070,136287,103679,116899,121633,108278,128797,138034,139350,170923,157881,167413
58,Ecuador,490,Oranges,5312,Area harvested,ha,39853,30445,21133,23740,24376,20020,23558,19063,22299,22822,21695,21681,18897,19485,17061
58,Ecuador,490,Oranges,5419,Yield,hg/ha,37483,50000,51866,28736,51258,39448,24407,29407,24627,21509,21892,16884,25602,21581,66933
58,Ecuador,490,Oranges,5510,Production,tonnes,149380,152225,109609,68219,124946,78974,57497,56059,54916,49088,47494,36607,48380,42050,114196
60,El Salvador,490,Oranges,5312,Area harvested,ha,5180,5250,5175,5110,5110,3538,3750,4214,4593,4597,2736,2776,3436,2228,2100
60,El Salvador,490,Oranges,5419,Yield,hg/ha,71927,71048,71996,75883,75883,159163,159187,158942,158951,159086,167052,152903,275893,309865,313252
60,El Salvador,490,Oranges,5510,Production,tonnes,37258,37300,37258,38776,38776,56312,59695,66978,73006,73132,45699,42446,94797,69038,65783
69,French Guiana,490,Oranges,5312,Area harvested,ha,304,303,300,306,311,329,337,345,351,362,371,380,400,400,401
69,French Guiana,490,Oranges,5419,Yield,hg/ha,19917,20207,20000,20836,21084,20700,20856,21011,21166,21322,21477,21633,21788,21943,22099
69,French Guiana,490,Oranges,5510,Production,tonnes,606,613,600,637,655,682,704,726,744,771,797,822,872,878,887
86,Grenada,490,Oranges,5312,Area harvested,ha,163,160,156,152,146,141,136,131,125,120,115,110,95,102,124
86,Grenada,490,Oranges,5419,Yield,hg/ha,54271,54359,54446,54769,55327,55886,56444,57002,57561,58119,58678,59237,63158,59467,60001
86,Grenada,490,Oranges,5510,Production,tonnes,887,868,849,830,808,787,766,744,722,700,677,654,600,606,747
87,Guadeloupe,490,Oranges,5312,Area harvested,ha,212,350,222,154,150,100,106,100,100,91,85,96,92,90,89
87,Guadeloupe,490,Oranges,5419,Yield,hg/ha,42580,57857,91317,131118,156000,170000,170079,170000,170000,171241,185346,182591,185997,189402,192808
87,Guadeloupe,490,Oranges,5510,Production,tonnes,903,2025,2025,2025,2340,1700,1800,1700,1700,1560,1581,1748,1706,1708,1710
89,Guatemala,490,Oranges,5312,Area harvested,ha,3990,5000,5900,6090,6090,6073,6090,5240,5240,5240,5622,5740,5521,5871,6150
89,Guatemala,490,Oranges,5419,Yield,hg/ha,261469,240000,237288,232018,226588,227491,226076,251781,252332,251943,274787,278916,275687,263115,260096
89,Guatemala,490,Oranges,5510,Production,tonnes,104326,120000,140000,141299,137992,138155,137680,131933,132222,132018,154485,160098,152207,154475,159959
91,Guyana,490,Oranges,5312,Area harvested,ha,1300,1000,971,933,827,748,1009,1200,1180,1402,1564,682,400,500,900
91,Guyana,490,Oranges,5419,Yield,hg/ha,61600,48600,51486,50266,50623,50268,49537,50000,47849,46363,45815,44076,32650,51620,43436
91,Guyana,490,Oranges,5510,Production,tonnes,8008,4860,5000,4690,4185,3760,5000,6000,5648,6500,7164,3005,1306,2581,3909
93,Haiti,490,Oranges,5312,Area harvested,ha,5500,5500,6000,5600,6400,7171,7114,8200,9328,9940,10563,11051,11183,13284,12601
93,Haiti,490,Oranges,5419,Yield,hg/ha,45455,36364,41250,41071,40625,41836,42171,45122,42895,42873,42959,43143,43326,43510,43694
93,Haiti,490,Oranges,5510,Production,tonnes,25000,20000,24750,23000,26000,30000,30000,37000,40014,42616,45378,47678,48450,57800,55058
95,Honduras,490,Oranges,5312,Area harvested,ha,13000,13500,17352,18633,19918,21199,21500,16680,16847,16777,14253,18640,19967,20412,17137
95,Honduras,490,Oranges,5419,Yield,hg/ha,92308,105185,138500,136962,135615,134437,134884,141912,142332,145938,157262,145781,138246,137510,157230
95,Honduras,490,Oranges,5510,Production,tonnes,120000,142000,240325,255201,270118,284994,290000,236709,239786,244841,224146,271736,276036,280686,269447
109,Jamaica,490,Oranges,5312,Area harvested,ha,14000,14013,13800,14000,12700,11500,11500,11500,11500,12092,11000,10200,9500,8448,7000
109,Jamaica,490,Oranges,5419,Yield,hg/ha,98571,97766,97826,97857,97638,96957,92915,97941,98001,97948,98524,98130,96481,98423,101706
109,Jamaica,490,Oranges,5510,Production,tonnes,138000,137000,135000,137000,124000,111501,106852,112632,112701,118440,108376,100093,91657,83145,71194
135,Martinique,490,Oranges,5312,Area harvested,ha,151,120,170,125,190,172,161,70,70,101,115,113,112,111,110
135,Martinique,490,Oranges,5419,Yield,hg/ha,45643,45500,46471,46400,46789,48837,52038,60000,56955,55388,56479,57380,58281,59182,60083
135,Martinique,490,Oranges,5510,Production,tonnes,690,546,790,580,889,840,840,420,400,558,652,649,653,656,660
138,Mexico,490,Oranges,5312,Area harvested,ha,323618,326814,321871,332000,335000,317280,321495,330290,338337,333555,334573,330175,323357,320655,321683
138,Mexico,490,Oranges,5419,Yield,hg/ha,117814,123462,124895,115843,118716,129624,129299,128636,127011,125721,121099,123561,113398,137530,140928
138,Mexico,490,Oranges,5510,Production,tonnes,3812683,4034900,4020000,3846000,3977000,4112711,4156907,4248715,4297238,4193481,4051631,4079678,3666790,4409968,4533428
142,Montserrat,490,Oranges,5312,Area harvested,ha,,,,,,,,,,,,,,,
142,Montserrat,490,Oranges,5510,Production,tonnes,,,,,,,,,,,,,,,
157,Nicaragua,490,Oranges,5312,Area harvested,ha,15000,15500,16000,16500,16000,16500,16500,19500,19614,19700,20379,20967,21500,22121,22370
157,Nicaragua,490,Oranges,5419,Yield,hg/ha,43333,45161,41250,42424,43125,43636,43636,43590,44356,45279,45259,45564,46512,46042,45879
157,Nicaragua,490,Oranges,5510,Production,tonnes,65000,70000,66000,70000,69000,72000,72000,85000,87000,89200,92235,95535,100000,101851,102631
166,Panama,490,Oranges,5312,Area harvested,ha,2904,3800,4492,4600,4700,4900,5200,5400,5594,5783,5942,5167,5290,5417,5547
166,Panama,490,Oranges,5419,Yield,hg/ha,94654,97224,84895,85570,86434,85588,85929,85409,85101,84975,85363,85175,84987,84799,84611
166,Panama,490,Oranges,5510,Production,tonnes,27490,36945,38135,39362,40624,41938,44683,46121,47606,49139,50722,44006,44961,45936,46933
169,Paraguay,490,Oranges,5312,Area harvested,ha,11969,12174,12296,22880,21203,22000,22190,8500,7457,7500,7457,7651,7651,7651,7700
169,Paraguay,490,Oranges,5419,Yield,hg/ha,168601,171880,168473,138507,150657,137136,133562,305882,301462,301452,308298,300481,300481,300000,300000
169,Paraguay,490,Oranges,5510,Production,tonnes,201799,209247,207155,316903,319438,301700,296375,260000,224800,226089,229898,229898,229898,229530,231000
170,Peru,490,Oranges,5312,Area harvested,ha,23353,21595,22272,22709,24346,24864,25363,25971,26358,26169,26420,27027,27037,27538,28057
170,Peru,490,Oranges,5419,Yield,hg/ha,109514,128835,131268,134641,135690,134530,139510,132558,144160,144292,149346,154894,158581,158465,160539
170,Peru,490,Oranges,5510,Production,tonnes,255747,278219,292361,305757,330352,334495,353839,344267,379977,377598,394573,418631,428753,436388,450423
177,Puerto Rico,490,Oranges,5312,Area harvested,ha,2850,1820,1800,1898,1915,2032,2050,2100,1930,1964,1813,1755,1699,1646,1595
177,Puerto Rico,490,Oranges,5419,Yield,hg/ha,92642,92995,93056,92323,92324,92347,92195,92857,88791,84122,91628,93699,95770,97841,99911
177,Puerto Rico,490,Oranges,5510,Production,tonnes,26403,16925,16750,17523,17680,18765,18900,19500,17140,16519,16612,16443,16275,16106,15938
189,Saint Lucia,490,Oranges,5312,Area harvested,ha,130,95,55,56,60,50,54,55,63,65,60,58,55,39,45
189,Saint Lucia,490,Oranges,5419,Yield,hg/ha,108846,105263,109455,108098,109667,102400,108889,108364,108889,107692,109030,109761,108833,108952,109071
189,Saint Lucia,490,Oranges,5510,Production,tonnes,1415,1000,602,600,658,512,588,596,686,700,659,638,601,429,492
191,Saint Vincent and the Grenadines,490,Oranges,5312,Area harvested,ha,170,250,290,320,315,330,340,350,365,370,242,242,243,245,220
191,Saint Vincent and the Grenadines,490,Oranges,5419,Yield,hg/ha,47059,48000,48276,47594,50794,48686,48529,48571,47945,48649,39256,55785,54527,50548,49846
191,Saint Vincent and the Grenadines,490,Oranges,5510,Production,tonnes,800,1200,1400,1523,1600,1607,1650,1700,1750,1800,950,1350,1325,1239,1097
207,Suriname,490,Oranges,5312,Area harvested,ha,1341,1294,1283,1245,1300,1350,1352,1393,1216,1420,1414,1169,1138,1235,1108
207,Suriname,490,Oranges,5419,Yield,hg/ha,73207,80719,88348,104715,97692,94815,100666,97997,110641,89500,107058,137879,136784,141717,131760
207,Suriname,490,Oranges,5510,Production,tonnes,9817,10445,11335,13037,12700,12800,13610,13651,13454,12709,15138,16118,15566,17502,14599
220,Trinidad and Tobago,490,Oranges,5312,Area harvested,ha,800,350,950,960,970,1000,1050,1030,1050,1100,1000,900,900,922,1020
220,Trinidad and Tobago,490,Oranges,5419,Yield,hg/ha,48475,47857,52495,41667,41237,35000,33333,33981,38095,34545,32305,31622,30210,29002,27794
220,Trinidad and Tobago,490,Oranges,5510,Production,tonnes,3878,1675,4987,4000,4000,3500,3500,3500,4000,3800,3231,2846,2719,2673,2835
231,United States of America,490,Oranges,5312,Area harvested,ha,328970,329739,321887,320391,308817,298497,227250,274097,268347,265596,260132,254467,245726,245726,239493
231,United States of America,490,Oranges,5419,Yield,hg/ha,358412,336227,348740,326896,378130,281184,359361,252366,340633,311781,287467,317467,336472,305243,256368
231,United States of America,490,Oranges,5510,Production,tonnes,11790680,11086700,11225500,10473451,11677285,8393270,8166480,6917286,9140790,8280780,7477924,8078490,8268000,7500604,6139826
234,Uruguay,490,Oranges,5312,Area harvested,ha,6800,11800,6831,7100,6849,9800,6677,7521,7599,6284,8222,6893,6741,8130,7844
234,Uruguay,490,Oranges,5419,Yield,hg/ha,160524,160175,169476,185321,181188,180102,207097,247669,169667,207034,187559,196112,232458,144569,192016
234,Uruguay,490,Oranges,5510,Production,tonnes,109156,189007,115769,131578,124091,176500,138279,186272,128930,130100,154211,135180,156700,117535,150617
236,Venezuela (Bolivarian Republic of),490,Oranges,5312,Area harvested,ha,31084,33017,31121,29540,29819,30612,27451,29103,23186,25000,46673,32415,25175,25535,27162
236,Venezuela (Bolivarian Republic of),490,Oranges,5419,Yield,hg/ha,159815,138261,109780,112821,125564,122311,137657,133953,164997,153778,85649,146610,149880,148197,147823
236,Venezuela (Bolivarian Republic of),490,Oranges,5510,Production,tonnes,496768,456495,341645,333272,374419,374417,377881,389842,382561,384445,399748,475236,377323,378421,401518
9,Argentina,600,Papayas,5312,Area harvested,ha,154,155,160,158,157,159,160,170,167,169,171,173,180,181,176
9,Argentina,600,Papayas,5419,Yield,hg/ha,136435,136055,137500,135360,136561,134916,134375,135294,132066,128684,126234,123702,111111,118738,122296
9,Argentina,600,Papayas,5510,Production,tonnes,2096,2115,2200,2133,2144,2139,2150,2300,2203,2179,2160,2140,2000,2147,2158
12,Bahamas,600,Papayas,5312,Area harvested,ha,,,,,,,,,,,34,34,34,34,35
12,Bahamas,600,Papayas,5419,Yield,hg/ha,,,,,,,,,,,158529,158824,158824,158872,159033
12,Bahamas,600,Papayas,5510,Production,tonnes,,,,,,,,,,,539,540,540,545,552
23,Belize,600,Papayas,5312,Area harvested,ha,179,201,299,299,423,440,530,520,428,390,506,558,304,248,411
23,Belize,600,Papayas,5419,Yield,hg/ha,320503,278010,361572,446689,655485,652273,650943,648673,642944,644744,597666,597386,541875,877060,673978
23,Belize,600,Papayas,5510,Production,tonnes,5737,5588,10811,13356,27727,28700,34500,33731,27518,25145,30255,33334,16473,21766,27690
19,Bolivia (Plurinational State of),600,Papayas,5312,Area harvested,ha,2140,2150,2155,2155,1800,1200,870,730,738,776,789,807,788,833,842
19,Bolivia (Plurinational State of),600,Papayas,5419,Yield,hg/ha,106075,105581,105476,105485,100000,100000,103448,102767,103564,96920,98508,99099,103778,98274,99001
19,Bolivia (Plurinational State of),600,Papayas,5510,Production,tonnes,22700,22700,22730,22732,18000,12000,9000,7502,7643,7521,7771,8000,8178,8182,8337
21,Brazil,600,Papayas,5312,Area harvested,ha,40202,35299,35626,36244,34445,32559,36650,34779,36585,34213,34417,35531,31310,31989,32031
21,Brazil,600,Papayas,5419,Yield,hg/ha,358119,421917,448465,473069,468093,483374,517773,520870,516683,523951,543906,521894,484732,494744,500562
21,Brazil,600,Papayas,5510,Production,tonnes,1439712,1489324,1597700,1714590,1612348,1573819,1897639,1811535,1890286,1792594,1871961,1854343,1517696,1582638,1603351
40,Chile,600,Papayas,5312,Area harvested,ha,380,390,350,300,250,220,200,181,184,186,186,186,200,187,172
40,Chile,600,Papayas,5419,Yield,hg/ha,173684,174359,174286,173333,172000,172727,175000,176796,172316,169956,168022,165886,150000,163118,170490
40,Chile,600,Papayas,5510,Production,tonnes,6600,6800,6100,5200,4300,3800,3500,3200,3163,3167,3120,3083,3000,3050,2933
44,Colombia,600,Papayas,5312,Area harvested,ha,4496,4416,3715,4078,4464,5152,5721,6064,5498,5565,4928,4968,4889,4843,4820
44,Colombia,600,Papayas,5419,Yield,hg/ha,250505,250824,233949,224640,232684,272411,287722,369302,377770,334056,319846,308213,294034,345950,322209
44,Colombia,600,Papayas,5510,Production,tonnes,112627,110764,86912,91608,103870,140346,164606,223945,207698,185902,157620,153120,143740,167549,155290
48,Costa Rica,600,Papayas,5312,Area harvested,ha,619,732,701,645,729,596,656,606,840,802,760,790,800,810,900
48,Costa Rica,600,Papayas,5419,Yield,hg/ha,465040,372117,377432,482558,463855,596728,473933,677261,800000,800000,852632,769620,1000000,990123,1000000
48,Costa Rica,600,Papayas,5510,Production,tonnes,28786,27239,26458,31125,33815,35565,31090,41042,67200,64160,64800,60800,80000,80200,90000
49,Cuba,600,Papayas,5312,Area harvested,ha,4642,5987,5429,6688,6088,5901,4480,6016,4406,5427,7979,5800,5824,6186,6652
49,Cuba,600,Papayas,5419,Yield,hg/ha,205737,225702,197532,179575,195466,155562,201583,149102,202905,176341,170080,232759,306590,319822,209758
49,Cuba,600,Papayas,5510,Production,tonnes,95503,135128,107240,120100,119000,91797,90309,89700,89400,95700,135707,135000,178558,197842,139531
55,Dominica,600,Papayas,5312,Area harvested,ha,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
55,Dominica,600,Papayas,5419,Yield,hg/ha,140000,140000,140000,140000,140000,160000,160000,160000,160000,160000,160000,160000,161724,164775,164066
55,Dominica,600,Papayas,5510,Production,tonnes,70,70,70,70,70,80,80,80,80,80,80,80,81,82,82
56,Dominican Republic,600,Papayas,5312,Area harvested,ha,3988,7100,7600,7000,5400,7600,6500,6479,5215,1900,2931,2487,2482,2470,2676
56,Dominican Republic,600,Papayas,5419,Yield,hg/ha,443099,448355,449437,451747,450283,447528,450977,664416,496734,3585921,3099495,2002076,2098087,2151883,2633731
56,Dominican Republic,600,Papayas,5510,Production,tonnes,176708,318332,341572,316223,243153,340121,293135,430475,259047,681325,908462,497916,520829,531601,704786
58,Ecuador,600,Papayas,5312,Area harvested,ha,4552,5250,4500,3791,2946,3355,3340,3350,3000,3100,3100,2900,3000,3300,3500
58,Ecuador,600,Papayas,5419,Yield,hg/ha,189145,173482,177318,166763,123914,127559,128743,128657,129133,129032,133871,134483,133333,127273,128571
58,Ecuador,600,Papayas,5510,Production,tonnes,86099,91078,79793,63220,36505,42796,43000,43100,38740,40000,41500,39000,40000,42000,45000
60,El Salvador,600,Papayas,5312,Area harvested,ha,3000,3200,3500,4000,4530,4750,5040,5910,6450,8286,2720,2300,1900,1450,1500
60,El Salvador,600,Papayas,5419,Yield,hg/ha,108333,109375,114286,133533,133488,133592,133460,110482,110344,85964,59724,54348,46316,35386,47467
60,El Salvador,600,Papayas,5510,Production,tonnes,32500,35000,40000,53413,60470,63456,67264,65295,71172,71226,16245,12500,8800,5131,7120
