id,country,managed_by,fulfill_via,vendor_inco_term,shipment_mode,scheduled_delivery_date,delivered_to_client_date,product_group,sub_classification,vendor,item_id,item_description,brand,unit_of_measure_per_pack,line_item_quantity,line_item_value,pack_price,unit_price,manufacturing_site,weight_kilograms,freight_cost_usd,line_item_insurance_usd
41568,Vietnam,PMO - US,Direct Drop,EXW,Air,23-Aug-12,23-Aug-12,ARV,Pediatric,Aurobindo Pharma Limited,SKU0117,"Zidovudine 10mg/ml, oral solution w/syringe, Bottle, 240 ml",Generic,240,150,315,2.1,0.01,"Aurobindo Unit III, India",58,755.03,0.44
41578,Zimbabwe,PMO - US,Direct Drop,FCA,Air,9-Feb-13,9-Feb-13,ARV,Pediatric,ABBVIE LOGISTICS (FORMERLY ABBOTT LOGISTICS BV),SKU0042,"Lopinavir/Ritonavir 80/20mg/ml [Kaletra], oral solution, cool, Bottle 5 x 60 ml",Kaletra,300,1500,46230,30.82,0.1,ABBVIE (Abbott) Logis. UK,1374,15509.16,64.81
41584,Zambia,PMO - US,Direct Drop,EXW,Air,31-Oct-12,7-Nov-12,HRDT,HIV test,"Orgenics, Ltd",SKU0002,"HIV 1/2, Determine Complete HIV Kit, 100 Tests",Determine,100,3000,240000,80,0.8,"Alere Medical Co., Ltd.",1428,25760.94,336.48
41603,South Africa,PMO - US,Direct Drop,DDP,Truck,24-Aug-15,24-Aug-15,ARV,Adult,PHARMACY DIRECT,SKU0026,"Efavirenz 600mg, tablets, 30 Tabs",Generic,30,39,471.65,12.09,0.4,"Aurobindo Unit III, India",Weight Captured Separately,Freight Included in Commodity Cost,0.48
41623,South Africa,PMO - US,Direct Drop,DDP,Ocean,26-Apr-11,26-Apr-11,ARV,Adult,Aurobindo Pharma Limited,SKU0026,"Efavirenz 600mg, tablets, 30 Tabs",Generic,30,100591,455677.23,4.53,0.15,"Aurobindo Unit III, India",8635,11203.79,982.44
41640,South Sudan,PMO - US,Direct Drop,EXW,Air,25-Jul-15,25-Jul-15,HRDT,HIV test,"Trinity Biotech, Plc",SKU0009,"HIV 1/2, Uni-Gold HIV Kit, 20 Tests",Uni-Gold,20,450,14400,32,1.6,"Trinity Biotech, Plc",164,1871.07,16.95
41694,Haiti,PMO - US,Direct Drop,EXW,Air,26-Feb-15,26-Feb-15,HRDT,HIV test,"Orgenics, Ltd",SKU0002,"HIV 1/2, Determine Complete HIV Kit, 100 Tests",Determine,100,4500,450000,100,1,"Alere Medical Co., Ltd.",1825,15408.29,462.6
41697,Vietnam,PMO - US,Direct Drop,EXW,Air,9-Oct-12,9-Oct-12,ARV,Adult,HETERO LABS LIMITED,SKU0007,"Nevirapine 200mg, tablets, 60 Tabs",Generic,60,6414,14944.62,2.33,0.04,Hetero Unit III Hyderabad IN,425,1032.12,20.95
41723,Uganda,PMO - US,Direct Drop,FCA,Air,25-Apr-14,25-Apr-14,ARV,Pediatric,ABBVIE LOGISTICS (FORMERLY ABBOTT LOGISTICS BV),SKU0045,"Lopinavir/Ritonavir 100/25mg [Aluvia], tablets, 60 Tabs",Generic,60,1000,5940,5.94,0.1,ABBVIE Ludwigshafen Germany,116,1105.6,6.11
41780,South Africa,PMO - US,Direct Drop,DDP,Ocean,7-Apr-11,7-Apr-11,ARV,Adult,Aurobindo Pharma Limited,SKU0029,"Tenofovir Disoproxil Fumarate 300mg, tablets, 30 Tabs",Generic,30,120000,798000,6.65,0.22,"Aurobindo Unit III, India",11201,13084.26,1316.7
41784,South Africa,South Africa Field Office,Direct Drop,DDP,Truck,16-Apr-13,16-Apr-13,ARV,Adult,S. BUYS WHOLESALER,SKU0150,"Lamivudine/Zidovudine 150/300mg [Combivir], tablets, 60 Tabs",Combivir,60,7,117.6,16.8,0.28,"GSK, U1, Poznan, Poland",Weight Captured Separately,Freight Included in Commodity Cost,0.15
41791,Ghana,PMO - US,Direct Drop,EXW,Air,17-Jun-14,17-Jun-14,ARV,Adult,CIPLA LIMITED,SKU0132,"Efavirenz/Emtricitabine/Tenofovir Disoproxil Fumarate 600/200/300mg, tablets, 30 Tabs",Generic,30,24917,284053.8,11.4,0.38,"Cipla, Goa, India",3227,20654.13,292.01
41798,South Africa,PMO - US,Direct Drop,DDP,Ocean,31-Jan-11,1-Feb-11,ARV,Adult,Aurobindo Pharma Limited,SKU0003,"Lamivudine 150mg, tablets, 60 Tabs",Generic,60,17013,40320.81,2.37,0.04,"Aurobindo Unit III, India",See ASN-9195 (ID#:39724),See ASN-9195 (ID#:39724),86.93
41838,Uganda,PMO - US,Direct Drop,EXW,Air,27-Jul-12,27-Jul-12,ARV,Adult,HETERO LABS LIMITED,SKU0007,"Nevirapine 200mg, tablets, 60 Tabs",Generic,60,61290,143418.6,2.34,0.04,Hetero Unit III Hyderabad IN,3528,16938.13,201.07
41841,South Africa,PMO - US,Direct Drop,DDP,Truck,6-Feb-14,6-Feb-14,ARV,Adult,S. BUYS WHOLESALER,SKU0058,"Abacavir 300mg, tablets, 60 Tabs",Generic,60,53,3422.75,64.58,1.08,"Cipla, Patalganga, India",Weight Captured Separately,Freight Included in Commodity Cost,4.23
41852,South Africa,PMO - US,Direct Drop,DDP,Truck,12-Feb-15,12-Feb-15,ARV,Pediatric,PHARMACY DIRECT,SKU0048,"Lamivudine 10mg/ml, oral solution, Bottle, 240 ml",Generic,240,7,36.18,5.17,0.02,"Aurobindo Unit III, India",Weight Captured Separately,Freight Included in Commodity Cost,0.04
41875,South Africa,PMO - US,Direct Drop,DDP,Truck,13-Jan-14,13-Jan-14,ARV,Adult,S. BUYS WHOLESALER,SKU0134,"Didanosine 400mg, delayed-release capsules, 30 Caps",Generic,30,26,506.63,19.49,0.65,"Aurobindo Unit III, India",Weight Captured Separately,Freight Included in Commodity Cost,0.52
41878,Kenya,PMO - US,Direct Drop,EXW,Air,9-Aug-11,9-Aug-11,HRDT,HIV test,"Orgenics, Ltd",SKU0002,"HIV 1/2, Determine Complete HIV Kit, 100 Tests",Determine,100,7263,646407,89,0.89,Inverness Japan,2069,14307.97,1066.57
41892,Vietnam,PMO - US,Direct Drop,EXW,Air,28-Sep-13,28-Sep-13,ARV,Adult,HETERO LABS LIMITED,SKU0014,"Zidovudine 300mg, tablets, 60 Tabs",Generic,60,497,2857.75,5.75,0.1,Hetero Unit III Hyderabad IN,117,658.27,3.54
41902,Vietnam,PMO - US,Direct Drop,EXW,Air,7-Jan-14,7-Jan-14,ARV,Adult,HETERO LABS LIMITED,SKU0029,"Tenofovir Disoproxil Fumarate 300mg, tablets, 30 Tabs",Generic,30,13307,47239.85,3.55,0.12,Hetero Unit III Hyderabad IN,1018,1681.58,58.44
41905,Uganda,PMO - US,Direct Drop,EXW,Air,8-Apr-15,8-Apr-15,ARV,Pediatric,Aurobindo Pharma Limited,SKU0155,"Lopinavir/Ritonavir 100/25mg, tablets, 60 Tabs",Generic,60,2335,18773.4,8.04,0.13,"Aurobindo Unit III, India",237,1488.99,22.1
41910,Burundi,PMO - US,Direct Drop,EXW,Air,24-Mar-14,24-Mar-14,HRDT,HIV test,"Orgenics, Ltd",SKU0002,"HIV 1/2, Determine Complete HIV Kit, 100 Tests",Determine,100,675,54000,80,0.8,"Alere Medical Co., Ltd.",278,5626.76,55.51
41916,South Africa,PMO - US,Direct Drop,DDP,Ocean,10-Oct-11,10-Oct-11,ARV,Adult,Aurobindo Pharma Limited,SKU0026,"Efavirenz 600mg, tablets, 30 Tabs",Generic,30,48866,220385.66,4.51,0.15,"Aurobindo Unit III, India",4154,9951.37,363.64
41934,Burundi,PMO - US,Direct Drop,EXW,Air,9-May-14,9-May-14,HRDT,HIV test,"Orgenics, Ltd",SKU0002,"HIV 1/2, Determine Complete HIV Kit, 100 Tests",Determine,100,1128,90240,80,0.8,"Alere Medical Co., Ltd.",462,12205.04,92.77
41943,Vietnam,PMO - US,Direct Drop,EXW,Air,13-Jul-15,13-Jul-15,ARV,Adult,HETERO LABS LIMITED,SKU0113,"Efavirenz/Lamivudine/Tenofovir Disoproxil Fumarate 600/300/300mg, tablets, 30 Tabs",Generic,30,9600,96000,10,0.33,Hetero Unit III Hyderabad IN,Weight Captured Separately,Invoiced Separately,112.99
41953,Vietnam,PMO - US,Direct Drop,EXW,Air,19-Oct-11,19-Oct-11,ARV,Adult,HETERO LABS LIMITED,SKU0004,"Stavudine 30mg, capsules, 60 Caps",Generic,60,40000,58000,1.45,0.02,Hetero Unit III Hyderabad IN,2343,12751.68,95.7
41957,South Africa,PMO - US,Direct Drop,DDP,Truck,12-May-15,12-May-15,ARV,Adult,PHARMACY DIRECT,SKU0115,"Etravirine 100mg [Intelence], tablets, 120 Tabs",Intelence,120,2,51.19,25.6,0.21,"Janssen-Cilag, Latina, IT",Weight Captured Separately,Freight Included in Commodity Cost,0.05
41992,Nigeria,PMO - US,Direct Drop,EXW,Air,30-Jun-15,6-Jul-15,HRDT,HIV test,"Orgenics, Ltd",SKU0002,"HIV 1/2, Determine Complete HIV Kit, 100 Tests",Determine,100,4697,418033,89,0.89,"Alere Medical Co., Ltd.",Weight Captured Separately,Invoiced Separately,492.02
42215,South Sudan,PMO - US,Direct Drop,EXW,Air,2-Jul-15,7-Jul-15,HRDT,HIV test - Ancillary,"Orgenics, Ltd",SKU0136,"Chase Buffer, Determine, 100 Tests, 2.5ml x 1 Vial",Determine,1,50,250,5,5,"Alere Medical Co., Ltd.",See ASN-32107 (ID#:16391),See ASN-32107 (ID#:16391),0.29
42000,Kenya,PMO - US,Direct Drop,EXW,Air,24-Aug-13,24-Aug-13,HRDT,HIV test,"SHANGHAI KEHUA BIOENGINEERING CO.,LTD.  (KHB)",SKU0165,"HIV 1/2, SKB Colloidal Gold, Diagnostic Kit Set, (includes lancet, transfer pipette & alcohol prep pad), 50 Tests",Colloidal Gold,1,20000,600000,30,30,"KHB Test Kit Facility, Shanghai China",18580,241407.27,742.2
42030,South Sudan,PMO - US,Direct Drop,EXW,Air,8-May-15,8-May-15,HRDT,HIV test,"Trinity Biotech, Plc",SKU0009,"HIV 1/2, Uni-Gold HIV Kit, 20 Tests",Uni-Gold,20,18,576,32,1.6,"Trinity Biotech, Plc",See ASN-31129 (ID#:40205),See ASN-31129 (ID#:40205),0.68
42038,Kenya,PMO - US,Direct Drop,EXW,Air,16-Feb-10,19-Feb-10,HRDT,HIV test,"Orgenics, Ltd",SKU0002,"HIV 1/2, Determine Complete HIV Kit, 100 Tests",Determine,100,7888,631040,80,0.8,Inverness Japan,1357,12965.93,1360.52
42659,South Africa,PMO - US,Direct Drop,DDP,Ocean,16-Jan-12,23-Jan-12,ARV,Adult,Aurobindo Pharma Limited,SKU0026,"Efavirenz 600mg, tablets, 30 Tabs",Generic,30,35357,150620.82,4.26,0.14,"Aurobindo Unit III, India",2806,7292.27,248.52
42061,South Africa,PMO - US,Direct Drop,DDP,Truck,24-Aug-15,24-Aug-15,ARV,Adult,PHARMACY DIRECT,SKU0058,"Abacavir 300mg, tablets, 60 Tabs",Generic,60,88,4713.55,53.56,0.89,"Aurobindo Unit III, India",Weight Captured Separately,Freight Included in Commodity Cost,4.85
42073,Burkina Faso,PMO - US,Direct Drop,EXW,Air,11-Jul-15,11-Jul-15,ARV,Adult,HETERO LABS LIMITED,SKU0166,"Lamivudine 300mg, tablets, 30 Tabs",Generic,30,140,280,2,0.07,Hetero Unit III Hyderabad IN,Weight Captured Separately,Invoiced Separately,0.33
42094,South Africa,PMO - US,Direct Drop,DDP,Truck,6-Feb-14,6-Feb-14,ARV,Adult,S. BUYS WHOLESALER,SKU0004,"Stavudine 30mg, capsules, 60 Caps",Generic,60,1022,3808.14,3.73,0.06,"Aurobindo Unit III, India",Weight Captured Separately,Freight Included in Commodity Cost,4.71
42116,South Africa,PMO - US,Direct Drop,DDP,Truck,27-Oct-09,27-Oct-09,ARV,Pediatric,S. BUYS WHOLESALER,SKU0049,"Efavirenz 50mg, capsule, 30 Caps",Generic,30,500,2112.45,4.22,0.14,"Aurobindo Unit III, India",Weight Captured Separately,Freight Included in Commodity Cost,4.14
42125,Vietnam,PMO - US,Direct Drop,EXW,Air,22-Dec-10,22-Dec-10,ARV,Adult,STRIDES ARCOLAB LIMITED,SKU0003,"Lamivudine 150mg, tablets, 60 Tabs",Generic,60,15153,35609.55,2.35,0.04,"Strides, Bangalore, India.",3595,12632.99,76.77
42138,Vietnam,PMO - US,Direct Drop,EXW,Air,2-Feb-13,2-Feb-13,ARV,Pediatric,MYLAN LABORATORIES LTD (FORMERLY MATRIX LABORATORIES),SKU0140,"Lamivudine/Nevirapine/Zidovudine 30/50/60mg, dispersible tablets, 60 Tabs",Generic,60,12492,51841.8,4.15,0.07,Mylan (formerly Matrix) Nashik,See ASN-17806 (ID#:37475),See ASN-17806 (ID#:37475),72.68
42140,"Congo, DRC",PMO - US,Direct Drop,EXW,Air,4-Nov-14,4-Nov-14,HRDT,HIV test,"Trinity Biotech, Plc",SKU0009,"HIV 1/2, Uni-Gold HIV Kit, 20 Tests",Uni-Gold,20,39,1248,32,1.6,"Trinity Biotech, Plc",See ASN-28279 (ID#:13547),See ASN-28279 (ID#:13547),1.28
42156,Haiti,PMO - US,Direct Drop,EXW,Ocean,20-Apr-15,20-Apr-15,ARV,Adult,HETERO LABS LIMITED,SKU0107,"Lamivudine/Tenofovir Disoproxil Fumarate 300/300mg, tablets, 30 Tabs",Generic,30,18273,84421.26,4.62,0.15,Hetero Unit III Hyderabad IN,2001,7842.4,86.79
42159,Uganda,PMO - US,Direct Drop,CIP,Air,30-Jul-14,30-Jul-14,ARV,Adult,MERCK SHARP & DOHME IDEA GMBH (FORMALLY MERCK SHARP & DOHME B.V.),SKU0129,"Raltegravir 400mg [Isentress], tablets, 60 Tabs",Isentress,60,1300,72150,55.5,0.92,"MSD, Haarlem, NL",Weight Captured Separately,Freight Included in Commodity Cost,74.17
42179,South Africa,PMO - US,Direct Drop,DDP,Truck,27-Aug-14,27-Aug-14,ARV,Adult,S. BUYS WHOLESALER,SKU0007,"Nevirapine 200mg, tablets, 60 Tabs",Generic,60,22,433.8,19.72,0.33,"Aurobindo Unit III, India",Weight Captured Separately,Freight Included in Commodity Cost,0.54
42186,South Africa,PMO - US,Direct Drop,DDP,Truck,19-Feb-15,19-Feb-15,ARV,Pediatric,PHARMACY DIRECT,SKU0048,"Lamivudine 10mg/ml, oral solution, Bottle, 240 ml",Generic,240,3,21.46,7.15,0.03,"Aurobindo Unit III, India",Weight Captured Separately,Freight Included in Commodity Cost,0.02
42187,South Africa,PMO - US,Direct Drop,DDP,Air,9-Jun-10,11-Jun-10,ARV,Adult,Aurobindo Pharma Limited,SKU0007,"Nevirapine 200mg, tablets, 60 Tabs",Generic,60,40751,118992.92,2.92,0.05,"Aurobindo Unit III, India",4806,6369.79,256.55
42190,Vietnam,PMO - US,Direct Drop,EXW,Air,7-Sep-15,7-Sep-15,ARV,Adult,HETERO LABS LIMITED,SKU0003,"Lamivudine 150mg, tablets, 60 Tabs",Generic,60,5300,9540,1.8,0.03,Hetero Unit III Hyderabad IN,Weight Captured Separately,Invoiced Separately,11.23
42195,South Africa,South Africa Field Office,Direct Drop,DDP,Truck,16-Apr-13,16-Apr-13,ARV,Adult,S. BUYS WHOLESALER,SKU0029,"Tenofovir Disoproxil Fumarate 300mg, tablets, 30 Tabs",Generic,30,6304,129614.89,20.56,0.69,"Cipla, Goa, India",Weight Captured Separately,Freight Included in Commodity Cost,160.33
42221,Vietnam,PMO - US,Direct Drop,EXW,Air,19-Mar-10,19-Mar-10,ARV,Adult,Aurobindo Pharma Limited,SKU0058,"Abacavir 300mg, tablets, 60 Tabs",Generic,60,200,3780,18.9,0.32,"Aurobindo Unit III, India",See ASN-6266 (ID#:15368),See ASN-6266 (ID#:15368),7.41
42243,South Africa,PMO - US,Direct Drop,DDP,Truck,9-Mar-15,9-Mar-15,ARV,Adult,PHARMACY DIRECT,SKU0105,"Emtricitabine/Tenofovir Disoproxil Fumarate 200/300mg, tablets, 30 Tabs",Generic,30,9,196.47,21.83,0.73,"Aurobindo Unit III, India",Weight Captured Separately,Freight Included in Commodity Cost,0.2
42274,South Africa,PMO - US,Direct Drop,DDP,Ocean,13-Jun-11,15-Sep-11,ARV,Adult,Aurobindo Pharma Limited,SKU0029,"Tenofovir Disoproxil Fumarate 300mg, tablets, 30 Tabs",Generic,30,76097,506045.05,6.65,0.22,"Aurobindo Unit III, India",7105,6121.41,834.97
42275,Guyana,PMO - US,Direct Drop,EXW,Air,16-Oct-09,16-Oct-09,HRDT,HIV test,"Orgenics, Ltd",SKU0002,"HIV 1/2, Determine Complete HIV Kit, 100 Tests",Determine,100,507,36504,72,0.72,Inverness Japan,67,4400.85,71.55
42295,Vietnam,PMO - US,Direct Drop,EXW,Air,24-Dec-14,19-Dec-14,ARV,Adult,HETERO LABS LIMITED,SKU0113,"Efavirenz/Lamivudine/Tenofovir Disoproxil Fumarate 600/300/300mg, tablets, 30 Tabs",Generic,30,5280,55440,10.5,0.35,Hetero Unit III Hyderabad IN,1570,2690.2,56.99
42300,South Africa,PMO - US,Direct Drop,DDP,Truck,24-Aug-15,24-Aug-15,ARV,Adult,PHARMACY DIRECT,SKU0105,"Emtricitabine/Tenofovir Disoproxil Fumarate 200/300mg, tablets, 30 Tabs",Generic,30,10,234.38,23.44,0.78,"Aurobindo Unit III, India",Weight Captured Separately,Freight Included in Commodity Cost,0.24
42334,Sudan,PMO - US,Direct Drop,EXW,Air,7-May-10,7-May-10,HRDT,HIV test,"Standard Diagnostics, Inc.",SKU0019,"HIV 1/2, Bioline 3.0 Kit, Lancets, Capillary pipets, Alcohol swabs included, 25 Tests",Bioline,25,60,1200,20,0.8,"Standard Diagnostics, Korea",353,3843.25,2.59
42359,Côte d'Ivoire,PMO - US,Direct Drop,FCA,Air,12-Apr-11,12-Apr-11,ARV,Adult,ABBVIE LOGISTICS (FORMERLY ABBOTT LOGISTICS BV),SKU0110,"Ritonavir 100mg [Norvir], film coated tablets, 60 Tabs",Norvir,60,2706,18536.1,6.85,0.11,ABBVIE Ludwigshafen Germany,346,9539.6,39.96
42361,South Africa,PMO - US,Direct Drop,DDP,Truck,10-Dec-14,10-Dec-14,ARV,Adult,S. BUYS WHOLESALER,SKU0014,"Zidovudine 300mg, tablets, 60 Tabs",Generic,60,13,287.28,22.1,0.37,"Aurobindo Unit III, India",Weight Captured Separately,Freight Included in Commodity Cost,0.34
42394,Zimbabwe,PMO - US,Direct Drop,EXW,Air,18-Sep-12,18-Sep-12,HRDT,HIV test - Ancillary,"Orgenics, Ltd",SKU0136,"Chase Buffer, Determine, 100 Tests, 2.5ml x 1 Vial",Determine,1,5060,25300,5,5,"Alere Medical Co., Ltd.",2486,46552.3,35.47
42465,South Africa,PMO - US,Direct Drop,DDP,Air,15-Dec-10,8-Dec-10,ARV,Adult,Aurobindo Pharma Limited,SKU0014,"Zidovudine 300mg, tablets, 60 Tabs",Generic,60,8989,66788.27,7.43,0.12,"Aurobindo Unit III, India",454,3315.24,144
42499,Rwanda,PMO - US,Direct Drop,CIP,Air,13-Jun-10,13-Jun-10,ARV,Adult,HETERO LABS LIMITED,SKU0003,"Lamivudine 150mg, tablets, 60 Tabs",Generic,60,15030,38927.7,2.59,0.04,Hetero Unit III Hyderabad IN,933,3847.96,76.3
42505,South Africa,PMO - US,Direct Drop,DDP,Truck,29-Aug-14,29-Aug-14,ARV,Adult,S. BUYS WHOLESALER,SKU0105,"Emtricitabine/Tenofovir Disoproxil Fumarate 200/300mg, tablets, 30 Tabs",Generic,30,55,1833.08,33.33,1.11,"Aurobindo Unit III, India",Weight Captured Separately,Freight Included in Commodity Cost,2.27
42506,Uganda,PMO - US,Direct Drop,EXW,Air,3-Aug-12,3-Aug-12,ARV,Adult,HETERO LABS LIMITED,SKU0107,"Lamivudine/Tenofovir Disoproxil Fumarate 300/300mg, tablets, 30 Tabs",Generic,30,66960,320738.4,4.79,0.16,Hetero Unit III Hyderabad IN,7549,26095.99,449.68
42571,Pakistan,PMO - US,Direct Drop,EXW,Air,9-Sep-13,9-Sep-13,HRDT,HIV test,INVERNESS MEDICAL INNOVATIONS HONG KONG LTD,SKU0002,"HIV 1/2, Determine Complete HIV Kit, 100 Tests",Determine,100,4484,358720,80,0.8,"Alere Medical Co., Ltd.",1948,21689.39,502.93
42579,Haiti,PMO - US,Direct Drop,FCA,Air,20-Mar-13,20-Mar-13,ARV,Pediatric,ABBVIE LOGISTICS (FORMERLY ABBOTT LOGISTICS BV),SKU0045,"Lopinavir/Ritonavir 100/25mg [Aluvia], tablets, 60 Tabs",Generic,60,936,5559.84,5.94,0.1,ABBVIE Ludwigshafen Germany,128,1637.86,6.88
42655,Kenya,PMO - US,Direct Drop,EXW,Air,7-Jul-10,8-Jul-10,HRDT,HIV test,"Orgenics, Ltd",SKU0002,"HIV 1/2, Determine Complete HIV Kit, 100 Tests",Determine,100,6636,530880,80,0.8,Inverness Japan,1036,11163.27,1144.58
42667,South Africa,PMO - US,Direct Drop,DDP,Truck,24-Aug-15,24-Aug-15,ARV,Adult,PHARMACY DIRECT,SKU0058,"Abacavir 300mg, tablets, 60 Tabs",Generic,60,70,3749.42,53.56,0.89,"Aurobindo Unit III, India",Weight Captured Separately,Freight Included in Commodity Cost,3.85
42752,Haiti,PMO - US,Direct Drop,EXW,Ocean,19-Jul-14,19-Jul-14,ARV,Adult,CIPLA LIMITED,SKU0113,"Efavirenz/Lamivudine/Tenofovir Disoproxil Fumarate 600/300/300mg, tablets, 30 Tabs",Generic,30,60000,630000,10.5,0.35,Cipla Ltd A-42 MIDC Mahar. IN,8113,8217.8,647.64
42757,Côte d'Ivoire,PMO - US,Direct Drop,FCA,Air,9-Mar-11,9-Mar-11,ARV,Adult,ABBVIE LOGISTICS (FORMERLY ABBOTT LOGISTICS BV),SKU0110,"Ritonavir 100mg [Norvir], film coated tablets, 60 Tabs",Norvir,60,4014,27495.9,6.85,0.11,ABBVIE Ludwigshafen Germany,507,4520.66,59.28
42778,South Sudan,PMO - US,Direct Drop,EXW,Air,3-Jun-15,3-Jun-15,HRDT,HIV test - Ancillary,"Orgenics, Ltd",SKU0136,"Chase Buffer, Determine, 100 Tests, 2.5ml x 1 Vial",Determine,1,15,75,5,5,"Alere Medical Co., Ltd.",Weight Captured Separately,Invoiced Separately,0.09
42780,South Africa,PMO - US,Direct Drop,DDP,Ocean,2-Sep-11,2-Sep-11,ARV,Pediatric,Aurobindo Pharma Limited,SKU0049,"Efavirenz 50mg, capsule, 30 Caps",Generic,30,97753,238517.32,2.44,0.08,"Aurobindo Unit III, India",5778,14558.87,393.55
42797,South Africa,PMO - US,Direct Drop,DDP,Ocean,26-Jun-11,7-Apr-11,ARV,Adult,Aurobindo Pharma Limited,SKU0029,"Tenofovir Disoproxil Fumarate 300mg, tablets, 30 Tabs",Generic,30,130800,869820,6.65,0.22,"Aurobindo Unit III, India",12208,13829.57,1435.2
42811,Vietnam,PMO - US,Direct Drop,EXW,Air,13-Aug-10,13-Aug-10,ARV,Adult,Aurobindo Pharma Limited,SKU0069,"Didanosine 250mg, delayed-release capsules, 30 Caps",Generic,30,168,2184,13,0.43,"Aurobindo Unit III, India",2046,14405.31,4.71
42848,Tanzania,PMO - US,Direct Drop,FCA,Air,19-Jan-12,19-Jan-12,ARV,Pediatric,ABBVIE LOGISTICS (FORMERLY ABBOTT LOGISTICS BV),SKU0045,"Lopinavir/Ritonavir 100/25mg [Aluvia], tablets, 60 Tabs",Generic,60,405,3122.55,7.71,0.13,ABBVIE Ludwigshafen Germany,75,1262.36,5.15
42851,Sudan,PMO - US,Direct Drop,EXW,Air,6-Jan-12,6-Jan-12,HRDT,HIV test - Ancillary,"Orgenics, Ltd",SKU0084,"Capillary Tubes, for Determine, EDTA, 50uL,100 Pcs",Determine,100,1,8,8,0.08,"Alere Medical Co., Ltd.",2,885.49,0.01
42858,Rwanda,PMO - US,Direct Drop,CIP,Air,15-Apr-10,15-Apr-10,ARV,Adult,Aurobindo Pharma Limited,SKU0058,"Abacavir 300mg, tablets, 60 Tabs",Generic,60,12730,246070.9,19.33,0.32,"Aurobindo Unit III, India",See ASN-6489 (ID#:23365),See ASN-6489 (ID#:23365),482.3
42870,Vietnam,PMO - US,Direct Drop,EXW,Air,29-Jul-14,29-Jul-14,ARV,Adult,HETERO LABS LIMITED,SKU0003,"Lamivudine 150mg, tablets, 60 Tabs",Generic,60,6400,11840,1.85,0.03,Hetero Unit III Hyderabad IN,See ASN-26923 (ID#:13027),See ASN-26923 (ID#:13027),12.17
42882,South Africa,PMO - US,Direct Drop,DDP,Truck,17-Feb-14,17-Feb-14,ARV,Adult,PHARMACY DIRECT,SKU0026,"Efavirenz 600mg, tablets, 30 Tabs",Generic,30,2500,37672.35,15.07,0.5,Hetero Unit III Hyderabad IN,Weight Captured Separately,Freight Included in Commodity Cost,46.6
42912,Nigeria,PMO - US,Direct Drop,EXW,Air,3-Dec-12,3-Dec-12,ACT,ACT,NOVARTIS PHARMA SERVICES AG,SKU0128,"Artemether/Lumefantrine 20/120mg [Coartem], scored tablets, Blister 30 x 24 Tabs",Coartem,720,2500,105000,42,0.06,"Novartis Pharma Suffern, USA",1725,11954.71,147.21
42917,Vietnam,PMO - US,Direct Drop,EXW,Air,23-Apr-14,23-Apr-14,ARV,Adult,HETERO LABS LIMITED,SKU0003,"Lamivudine 150mg, tablets, 60 Tabs",Generic,60,9989,18479.65,1.85,0.03,Hetero Unit III Hyderabad IN,See ASN-24398 (ID#:18664),See ASN-24398 (ID#:18664),22.86
42980,Ethiopia,PMO - US,Direct Drop,EXW,Air,2-Apr-12,2-Apr-12,HRDT,HIV test,"SHANGHAI KEHUA BIOENGINEERING CO.,LTD.  (KHB)",SKU0063,"HIV 1/2, SKB Colloidal Gold, Diagnostic Kit, Antibody, 50 Tests",Colloidal Gold,1,924,22638,24.5,24.5,"KHB Test Kit Facility, Shanghai China",656,6488.44,31.74
42983,Côte d'Ivoire,PMO - US,Direct Drop,EXW,Air,23-Nov-12,23-Nov-12,ARV,Adult,MYLAN LABORATORIES LTD (FORMERLY MATRIX LABORATORIES),SKU0119,"Atazanavir/Ritonavir 300/100mg, tablets, 30 Tabs",Generic,30,939,21127.5,22.5,0.75,Mylan (formerly Matrix) Nashik,117,1766.57,29.62
42998,Vietnam,PMO - US,Direct Drop,EXW,Air,23-Oct-09,23-Oct-09,ARV,Adult,Aurobindo Pharma Limited,SKU0054,"Lamivudine/Nevirapine/Zidovudine 150/200/300mg, tablets, 60 Tabs",Generic,60,6500,72475,11.15,0.19,"Aurobindo Unit III, India",See ASN-5132 (ID#:22186),See ASN-5132 (ID#:22186),142.05
43045,Tanzania,PMO - US,Direct Drop,EXW,Air,6-Jun-11,6-Jun-11,HRDT,HIV test,"Standard Diagnostics, Inc.",SKU0019,"HIV 1/2, Bioline 3.0 Kit, Lancets, Capillary pipets, Alcohol swabs included, 25 Tests",Bioline,25,3399,67980,20,0.8,"Standard Diagnostics, Korea",1133,8509.57,112.17
43059,Haiti,PMO - US,Direct Drop,CIP,Air,17-Jul-12,17-Jul-12,ARV,Pediatric,MERCK SHARP & DOHME IDEA GMBH (FORMALLY MERCK SHARP & DOHME B.V.),SKU0102,"Efavirenz 30mg/ml [Stocrin/Sustiva], oral solution, Bottle, 180 ml",Stocrin/Sustiva,180,6705,113716.8,16.96,0.09,"MSD Patheon, Canada",1979,853.07,159.43
43060,Nigeria,PMO - US,Direct Drop,EXW,Air,9-Jan-13,26-Feb-13,HRDT,HIV test,"Orgenics, Ltd",SKU0002,"HIV 1/2, Determine Complete HIV Kit, 100 Tests",Determine,100,1960,174440,89,0.89,"Alere Medical Co., Ltd.",882,Freight Included in Commodity Cost,244.56
